0,13,5.00617,0.195226,1.10532,-322.684,13,5,9
1,13,5.00617,0.195226,1.10532,-322.684,13,5,9
2,14,5.01628,1.91899,2.1013,-275.671,13,5,9
3,15,4.61889,2.32739,2.60862,-136.159,14,16,15
4,17,7.18578,0.530069,6.4392,-296.746,15,14,14
5,15,8.40945,1.2977,7.46496,-102.5,16,14,14
6,16,8.42197,2.39967,9.05755,-88.2887,16,14,14
7,16,8.34913,2.35825,10.768,-14.752,16,14,14
8,17,5.76486,0.585472,9.00054,-95.2214,16,5,9
9,15,2.39709,-0.375759,9.4578,-156.575,16,14,16
10,17,1.20974,1.31628,4.37618,-41.8163,17,16,15
11,17,4.51991,-1.63153,5.13549,-235.284,17,5,9
12,17,5.51995,-2.77147,6.20056,19.6106814636,17,5,9
