0,27,4.99844,0.237184,1.10995,-289.237,27,6,7
1,27,4.99844,0.237184,1.10995,-289.237,27,3,4
2,27,4.98276,1.95461,2.11084,-268.732,27,3,4
3,27,4.57108,2.37377,2.62399,-129.839,27,3,4
4,27,7.1859,0.620672,6.41618,-388.978,27,8,9
5,27,8.37316,1.39788,7.40525,-109.387,27,8,9
6,27,8.48337,2.51464,9.04286,-63.3378,27,8,9
7,26,8.39159,2.47517,10.7418,-14.366,26,8,9
8,26,5.73898,0.619538,9.00614,-102.064,26,3,4
9,25,2.36131,-0.429694,9.44276,-162.419,26,8,7
10,24,1.16697,1.32591,4.40095,-48.7417,24,17,17
11,25,4.55402,-1.63664,5.14155,-254.902,25,16,7
12,25,5.54433,-2.72356,6.18726,-4.16533,25,16,7
13,26,-7.02112,-2.79238,9.3128,-81.4777,26,15,16
14,26,-8.0274,-2.68949,9.47194,-268.501,26,15,16
15,27,3.19998,-2.48104,12.6617,-7.68653,27,8,7
16,27,4.80538,-2.57482,11.4983,-0.585583,27,8,7
17,27,4.87976,-2.76531,10.977,-13.9634,27,6,7
18,27,4.87039,-2.84872,10.3808,-0.671831,27,8,7
19,26,-5.55621,-2.75553,9.91349,-55.1342,26,15,16
20,28,-8.14622,-2.67818,9.59557,-67.7379,28,15,16
21,19,1.37306,-2.57806,11.4696,-0.599868,19,17,17
22,19,1.77071,-3.2027,12.0177,-0.615192,19,16,7
23,26,-2.33008,-3.4755,16.8214,-67.5369,24,17,17
24,27,-2.31784,-5.48459,17.5556,-149.004,25,18,18
25,27,-2.05356,-6.44893,17.2329,-316.796,27,18,18
26,26,-2.04617,-7.62563,18.1295,-55.6894,27,18,18
27,25,-1.89606,-7.5998,19.7713,7.80174602522,25,18,18
