0,2,4.97206,0.236872,1.10075,-296.004,2,4,5
1,2,4.97206,0.236872,1.10075,-296.004,2,7,8
2,2,4.97298,1.99092,2.10802,-255.705,1,4,5
3,2,4.5802,2.40755,2.63367,-123.267,2,4,5
4,5,7.16359,0.579898,6.46035,-316.815,4,6,7
5,5,8.39763,1.43145,7.45183,-96.5148,4,6,7
6,4,8.41317,2.52476,9.06815,-62.3418,4,6,7
7,4,8.30113,2.44532,10.7829,-8.91877,4,16,7
8,3,5.74507,0.64778,9.01653,-108.696,3,4,5
9,1,2.33755,-0.442719,9.42337,-175.87,1,13,15
10,0,1.13831,1.32853,4.38214,-54.4529,0,13,15
11,0,4.48609,-1.6287,5.13824,-254.496,0,7,8
12,0,5.48863,-2.71985,6.19877,-3.65423,0,7,8
13,0,-7.02375,-2.83564,9.31102,-81.3597,0,12,13
14,0,-8.07131,-2.73819,9.45787,-262.218,0,16,13
15,1,3.15424,-2.48154,12.6606,-7.63865,1,6,8
16,1,4.75264,-2.5724,11.4996,-0.546368,1,6,8
17,1,4.82321,-2.77286,10.9828,-7.60755,1,12,8
18,1,4.82028,-2.83204,10.3866,9.89803148985,1,12,8
