0,2,4.97206,0.236872,1.10075,-296.004,2,4,5
1,2,4.97206,0.236872,1.10075,-296.004,2,7,8
2,2,4.97298,1.99092,2.10802,-255.705,1,4,5
3,2,4.5802,2.40755,2.63367,-123.267,2,4,5
4,5,7.16359,0.579898,6.46035,-316.815,4,6,7
5,5,8.39763,1.43145,7.45183,-96.5148,4,6,7
6,4,8.41317,2.52476,9.06815,-62.3418,4,6,7
7,4,8.30113,2.44532,10.7829,-8.91877,4,6,7
8,3,5.74507,0.64778,9.01653,-108.696,3,4,5
9,1,2.33755,-0.442719,9.42337,-175.87,1,13,8
10,0,1.13831,1.32853,4.38214,-54.4529,0,14,16
11,0,4.48609,-1.6287,5.13824,-254.496,0,7,8
12,0,5.48863,-2.71985,6.19877,-3.65423,0,6,15
13,0,-7.02375,-2.83564,9.31102,-81.3597,0,13,13
14,0,-8.07131,-2.73819,9.45787,-262.218,0,13,13
15,0,3.15398,-2.47929,12.6599,-7.63483,0,6,15
16,0,4.75329,-2.57338,11.4969,-0.547984,0,6,15
17,0,4.82222,-2.7759,10.9816,-7.58502,0,6,15
18,0,4.81907,-2.8516,10.3839,10.8275007701,0,6,15
