5.066310922269432,1.320450387403149,
8.0668632841789538,1.7449207698075482,
4.7267116441779109,-0.69556621689155429,
2.3352147852147853,-0.44227672327672329,
-5.3269155140809863,-5.1668188635227459,
1.1371728271728272,1.3272027972027973,
4.9683179205198691,-2.7247388152961753,
-2.3369715142428786,-4.516616691654173,
-8.1378710644677668,-2.7215392303848081,
2.4316141929035484,-2.8386356821589205,
1.3229970029970031,-2.5742357642357647,
-2.0627657447517493,-7.2477707430856384,
-4.5629770229770239,-6.6085414585414588,
